id,billboard_id,track_title,track_performer,file_path,jams_path
billboard_538,0940,Feel Like Making Love,Roberta Flack,../../partitions/billboard/raw/original/0940/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_538.jams
billboard_539,0385,Hold On,Wilson Phillips,../../partitions/billboard/raw/original/0385/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_539.jams
billboard_540,1257,Lovin' You,Minnie Riperton,../../partitions/billboard/raw/original/1257/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_540.jams
billboard_541,1091,He's A Rebel,The Crystals,../../partitions/billboard/raw/original/1091/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_541.jams
billboard_542,0371,Losing You,Brenda Lee,../../partitions/billboard/raw/original/0371/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_542.jams
billboard_543,0947,Fakin it,Simon & Garfunkel,../../partitions/billboard/raw/original/0947/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_543.jams
billboard_544,0349,Don t Treat Me Bad,Firehouse,../../partitions/billboard/raw/original/0349/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_544.jams
billboard_545,0978,The Look Of Love,Isaac Hayes,../../partitions/billboard/raw/original/0978/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_545.jams
billboard_546,1096,Look-Ka Py Py,The Meters,../../partitions/billboard/raw/original/1096/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_546.jams
billboard_547,0382,Where The Streets Have No Names,Pet Shop Boys,../../partitions/billboard/raw/original/0382/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_547.jams
billboard_548,1250,Baby Don't Change Your Mind,Gladys Knight & The Pips,../../partitions/billboard/raw/original/1250/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_548.jams
billboard_549,1062,Tuff Enuff,The Fabulous Thunderbirds,../../partitions/billboard/raw/original/1062/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_549.jams
billboard_550,0985,Dancing Machine,The Jacksons,../../partitions/billboard/raw/original/0985/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_550.jams
billboard_551,1292,He's So Fine,The Chiffons,../../partitions/billboard/raw/original/1292/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_551.jams
billboard_552,0172,If you need me,Solomon Burke,../../partitions/billboard/raw/original/0172/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_552.jams
billboard_553,0516,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,../../partitions/billboard/raw/original/0516/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_553.jams
billboard_554,1266,Honky Tonk Women,The Rolling Stones,../../partitions/billboard/raw/original/1266/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_554.jams
billboard_555,1054,I Walk Alone,Marty Robbins,../../partitions/billboard/raw/original/1054/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_555.jams
billboard_556,0982,Unforgettable,Natalie Cole,../../partitions/billboard/raw/original/0982/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_556.jams
billboard_557,0378,The Humpty Dance,Digital Underground,../../partitions/billboard/raw/original/0378/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_557.jams
billboard_558,1098,Private Dancer,Tina Turner,../../partitions/billboard/raw/original/1098/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_558.jams
billboard_559,1053,Heartbreaker,Pat Benatar,../../partitions/billboard/raw/original/1053/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_559.jams
billboard_560,0181,Naked Eyes,Always Something There to Remind Me,../../partitions/billboard/raw/original/0181/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_560.jams
billboard_561,1261,El Condor Pasa,Simon & Garfunkel,../../partitions/billboard/raw/original/1261/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_561.jams
billboard_562,0723,Maybe Tomorrow,Badfinger,../../partitions/billboard/raw/original/0723/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_562.jams
billboard_563,0511,Oh My Angel,Bertha Tillman,../../partitions/billboard/raw/original/0511/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_563.jams
billboard_564,0347,Sunflower,Glen Campbell,../../partitions/billboard/raw/original/0347/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_564.jams
billboard_565,0235,Back Home Again,John Denver,../../partitions/billboard/raw/original/0235/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_565.jams
billboard_566,0651,It's Raining Men,The Weather Girls,../../partitions/billboard/raw/original/0651/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_566.jams
billboard_567,0463,Seasons Of The Heart,John Denver,../../partitions/billboard/raw/original/0463/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_567.jams
billboard_568,0497,City In The Sky,The Staple Singers,../../partitions/billboard/raw/original/0497/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_568.jams
billboard_569,1121,A Hazy Shade Of Winter,Simon And Garfunel,../../partitions/billboard/raw/original/1121/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_569.jams
billboard_570,0804,September,"Earth, Wind & Fire",../../partitions/billboard/raw/original/0804/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_570.jams
billboard_571,1126,Invisible Touch,Genesis,../../partitions/billboard/raw/original/1126/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_571.jams
billboard_572,0490,My Thang,James Brown,../../partitions/billboard/raw/original/0490/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_572.jams
billboard_573,0464,Flesh For Fantasy,Billy Idol,../../partitions/billboard/raw/original/0464/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_573.jams
billboard_574,0656,Years From Now,Dr. Hook,../../partitions/billboard/raw/original/0656/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_574.jams
billboard_575,1119,Will The Wolf Survive,Los Lobos,../../partitions/billboard/raw/original/1119/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_575.jams
billboard_576,0803,True Colors,Cyndi Lauper,../../partitions/billboard/raw/original/0803/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_576.jams
billboard_577,0669,You Can't Roller Skate In A Buffalo Herd,Roger Miller,../../partitions/billboard/raw/original/0669/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_577.jams
billboard_578,1110,Reelin' & Rockin',Chuck Berry,../../partitions/billboard/raw/original/1110/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_578.jams
billboard_579,0204,I Want To Take You Higher,Ike & Tina Turner,../../partitions/billboard/raw/original/0204/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_579.jams
billboard_580,0452,Don't Say You Love Me,Billy Squier,../../partitions/billboard/raw/original/0452/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_580.jams
billboard_581,0660,There's the Girl,Heart,../../partitions/billboard/raw/original/0660/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_581.jams
billboard_582,0455,Walk On The Wild Side (Part 1),Jimmy Smith,../../partitions/billboard/raw/original/0455/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_582.jams
billboard_583,0203,"Wonderful World, Beautiful People",Jimmy Cliff,../../partitions/billboard/raw/original/0203/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_583.jams
billboard_584,1117,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,../../partitions/billboard/raw/original/1117/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_584.jams
billboard_585,0832,Through The Years,Kenny Rogers,../../partitions/billboard/raw/original/0832/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_585.jams
billboard_586,0658,Ask Me,Elvis Presley,../../partitions/billboard/raw/original/0658/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_586.jams
billboard_587,1188,Man In The Mirror,Michael Jackson,../../partitions/billboard/raw/original/1188/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_587.jams
billboard_588,0268,Time For Me To Fly,REO Speedwagon,../../partitions/billboard/raw/original/0268/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_588.jams
billboard_589,0401,The Goonies `R Good Enough,Cyndi Lauper,../../partitions/billboard/raw/original/0401/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_589.jams
billboard_590,0633,Maneater,Daryl Hall & John Oates,../../partitions/billboard/raw/original/0633/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_590.jams
billboard_591,0257,Shape Of Things To Come,Max Frost & The Troopers,../../partitions/billboard/raw/original/0257/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_591.jams
billboard_592,0859,Make A Little Magic,Nitty Gritty Dirt Band,../../partitions/billboard/raw/original/0859/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_592.jams
billboard_593,0091,True,Spandau Ballet,../../partitions/billboard/raw/original/0091/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_593.jams
billboard_594,1143,I Love A Rainy Night,Eddie Rabbitt,../../partitions/billboard/raw/original/1143/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_594.jams
billboard_595,0895,A Dream Goes On Forever,Todd Rundgren,../../partitions/billboard/raw/original/0895/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_595.jams
billboard_596,0439,Ruby Baby,Dion,../../partitions/billboard/raw/original/0439/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_596.jams
billboard_597,0861,You've Got Another Thing Comin',Judas Priest,../../partitions/billboard/raw/original/0861/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_597.jams
billboard_598,0062,Hurts To Be In Love,Gino Vanelli,../../partitions/billboard/raw/original/0062/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_598.jams
billboard_599,0250,Handy Man,Jimmy Jones,../../partitions/billboard/raw/original/0250/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_599.jams
billboard_600,0634,Brass Monkey,Beastie Boys,../../partitions/billboard/raw/original/0634/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_600.jams
billboard_601,0406,Amie,Pure Prairie League,../../partitions/billboard/raw/original/0406/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_601.jams
billboard_602,0259,Born To Be Alive,Patrick Hernandez,../../partitions/billboard/raw/original/0259/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_602.jams
billboard_603,0857,Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,../../partitions/billboard/raw/original/0857/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_603.jams
billboard_604,0292,Chicago,25 or 6 to 4,../../partitions/billboard/raw/original/0292/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_604.jams
billboard_605,0430,I Want a New Drug,Huey Lewis & The News,../../partitions/billboard/raw/original/0430/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_605.jams
billboard_606,1186,"Baby, Baby Don't Cry",The Miracles,../../partitions/billboard/raw/original/1186/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_606.jams
billboard_607,0054,Last Kiss,J. Frank Wilson & The Cavaliers,../../partitions/billboard/raw/original/0054/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_607.jams
billboard_608,0850,Jump (for My Love),The Pointer Sisters,../../partitions/billboard/raw/original/0850/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_608.jams
billboard_609,0261,In-A-Gadda-Da-Vida,Iron Butterfly,../../partitions/billboard/raw/original/0261/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_609.jams
billboard_610,1181,Kicks,Paul Revere & The Raiders,../../partitions/billboard/raw/original/1181/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_610.jams
billboard_611,0053,Over The Hills and Far Away,Led Zeppelin,../../partitions/billboard/raw/original/0053/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_611.jams
billboard_612,0605,The Thrill Is Gone,B.B. King,../../partitions/billboard/raw/original/0605/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_612.jams
billboard_613,0295,Just The Way You Are,Billy Joel,../../partitions/billboard/raw/original/0295/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_613.jams
billboard_614,1116,Ebony Eyes,The Everly Brothers,../../partitions/billboard/raw/original/1116/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_614.jams
billboard_615,0692,Fever,Rita Coolidge,../../partitions/billboard/raw/original/0692/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_615.jams
billboard_616,0454,Feel Like Making Love,Roberta Flack,../../partitions/billboard/raw/original/0454/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_616.jams
billboard_617,0202,Love Train,The O'Jays,../../partitions/billboard/raw/original/0202/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_617.jams
billboard_618,0030,Indiana Wants Me,R Dean Tayloy,../../partitions/billboard/raw/original/0030/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_618.jams
billboard_619,0833,You Can Call Me Al,Paul Simon,../../partitions/billboard/raw/original/0833/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_619.jams
billboard_620,0659,Harden My Heart,Quarterflash,../../partitions/billboard/raw/original/0659/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_620.jams
billboard_621,0037,Foggy Mountain Breakdown,Flatt & Scruggs,../../partitions/billboard/raw/original/0037/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_621.jams
billboard_622,0205,Pressure,Billy Joel,../../partitions/billboard/raw/original/0205/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_622.jams
billboard_623,0695,Boulevard,Jackson Browne,../../partitions/billboard/raw/original/0695/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_623.jams
billboard_624,1111,Land Of 1000 Dances,Chris Kenner,../../partitions/billboard/raw/original/1111/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_624.jams
billboard_625,0834,Good Morning Starshine,Oliver,../../partitions/billboard/raw/original/0834/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_625.jams
billboard_626,0657,In Your Soul,Corey Hart,../../partitions/billboard/raw/original/0657/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_626.jams
billboard_627,0465,Give To Live,Sammy Hagar,../../partitions/billboard/raw/original/0465/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_627.jams
billboard_628,1127,One Less Bell To Answer,The 5th Dimension,../../partitions/billboard/raw/original/1127/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_628.jams
billboard_629,0802,Theme From The Dukes Of Hazzard,Waylon Jennings,../../partitions/billboard/raw/original/0802/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_629.jams
billboard_630,0668,Big Yellow Taxi,Joni Mitchell,../../partitions/billboard/raw/original/0668/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_630.jams
billboard_631,1118,Funny Girl,Barbra Streisand,../../partitions/billboard/raw/original/1118/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_631.jams
billboard_632,1120,Big Iron,Marty Robbins,../../partitions/billboard/raw/original/1120/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_632.jams
billboard_633,0234,Life Is A Carnival,The Band,../../partitions/billboard/raw/original/0234/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_633.jams
billboard_634,0006,The Rose,Bette Midler,../../partitions/billboard/raw/original/0006/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_634.jams
billboard_635,0650,Hello Dolly,Louis Armstrong,../../partitions/billboard/raw/original/0650/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_635.jams
billboard_636,0805,Just A Dream,Jimmy Clanton,../../partitions/billboard/raw/original/0805/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_636.jams
billboard_637,0039,It's Only Rock and Roll (But I Like It),Rolling Stones,../../partitions/billboard/raw/original/0039/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_637.jams
billboard_638,0099,A Trick Of The Night,Bananarama,../../partitions/billboard/raw/original/0099/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_638.jams
billboard_639,1174,Happy Anniversary,Little River Band,../../partitions/billboard/raw/original/1174/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_639.jams
billboard_640,0294,Mr. Bojangles,Jerry Jeff Walker,../../partitions/billboard/raw/original/0294/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_640.jams
billboard_641,1180,Lucky Man,"Emerson, Lake & Palmer",../../partitions/billboard/raw/original/1180/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_641.jams
billboard_642,0260,She's A Lady,Tom Jones,../../partitions/billboard/raw/original/0260/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_642.jams
billboard_643,0856,I Like The Way (The Kissing Game),Hi-Five,../../partitions/billboard/raw/original/0856/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_643.jams
billboard_644,0258,Don t Treat Me Bad,Firehouse,../../partitions/billboard/raw/original/0258/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_644.jams
billboard_645,0603,Sleep Walk,Santo & Johnny,../../partitions/billboard/raw/original/0603/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_645.jams
billboard_646,0267,Worried Guy,Johnny Tillotson,../../partitions/billboard/raw/original/0267/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_646.jams
billboard_647,0055,Smoking Gun,The Robert Cray Band,../../partitions/billboard/raw/original/0055/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_647.jams
billboard_648,0293,Every Little Thing She Does Is Magic,The Police,../../partitions/billboard/raw/original/0293/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_648.jams
billboard_649,1173,Live To Tell,Madonna,../../partitions/billboard/raw/original/1173/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_649.jams
billboard_650,0894,On And On And On,Abba,../../partitions/billboard/raw/original/0894/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_650.jams
billboard_651,0251,Theme From Electric Surfboard,Brother Jack McDuff,../../partitions/billboard/raw/original/0251/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_651.jams
billboard_652,0407,Wild Horses,Gino Vannelli,../../partitions/billboard/raw/original/0407/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_652.jams
billboard_653,0635,Little Old Lady From Pasadena,Jan & Dean,../../partitions/billboard/raw/original/0635/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_653.jams
billboard_654,0097,Motown Philly,Boyz II Men,../../partitions/billboard/raw/original/0097/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_654.jams
billboard_655,1145,Tell Me What You Want Me To Do,Tevin Campbell,../../partitions/billboard/raw/original/1145/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_655.jams
billboard_656,0893,War,Edwin Starr,../../partitions/billboard/raw/original/0893/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_656.jams
billboard_657,0269,Money,Pink Floyd,../../partitions/billboard/raw/original/0269/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_657.jams
billboard_658,1142,Hard Days Night,The Beatles,../../partitions/billboard/raw/original/1142/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_658.jams
billboard_659,0400,Woman To Woman,Shirley Brown,../../partitions/billboard/raw/original/0400/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_659.jams
billboard_660,0064,Cry Softly Lonely One,Roy Orbison,../../partitions/billboard/raw/original/0064/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_660.jams
billboard_661,0256,Smokin' In The Boys Room,Brownsville station,../../partitions/billboard/raw/original/0256/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_661.jams
billboard_662,0280,It Takes Two,Marvin Gaye & Kim Weston,../../partitions/billboard/raw/original/0280/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_662.jams
billboard_663,1160,I Got Stripes,Johnny Cash,../../partitions/billboard/raw/original/1160/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_663.jams
billboard_664,1194,The Year That Clayton Delaney Died,Tom T. Hall,../../partitions/billboard/raw/original/1194/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_664.jams
billboard_665,0046,I'll Take You There,The Staple Singers,../../partitions/billboard/raw/original/0046/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_665.jams
billboard_666,0610,Rocket Ride,Kiss,../../partitions/billboard/raw/original/0610/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_666.jams
billboard_667,0079,Cold Sweat - Part 1,James Brown,../../partitions/billboard/raw/original/0079/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_667.jams
billboard_668,0845,I Got My Mind Set On You,George Harrison,../../partitions/billboard/raw/original/0845/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_668.jams
billboard_669,0617,His Latest Flame,Elvis Presley,../../partitions/billboard/raw/original/0617/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_669.jams
billboard_670,0425,See See Rider,LaVern Baker,../../partitions/billboard/raw/original/0425/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_670.jams
billboard_671,1193,She's A Woman,The Beatles,../../partitions/billboard/raw/original/1193/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_671.jams
billboard_672,0041,Absolutely Right,Five Man Electrical Band,../../partitions/billboard/raw/original/0041/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_672.jams
billboard_673,1167,Rebel Yell,Billy Idol,../../partitions/billboard/raw/original/1167/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_673.jams
billboard_674,0889,Don t You Know What The Night Can Do,Steve Winwood,../../partitions/billboard/raw/original/0889/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_674.jams
billboard_675,0842,Goodbye Yellow Brick Road,Elton John,../../partitions/billboard/raw/original/0842/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_675.jams
billboard_676,0628,Hold On,Wilson Phillips,../../partitions/billboard/raw/original/0628/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_676.jams
billboard_677,0077,Reminiscing,Little River Band,../../partitions/billboard/raw/original/0077/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_677.jams
billboard_678,0245,It Amazes Me,John Denver,../../partitions/billboard/raw/original/0245/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_678.jams
billboard_679,0621,Ghostbusters Theme,Ray Parker Jr,../../partitions/billboard/raw/original/0621/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_679.jams
billboard_680,0083,Red Red Wine,UB40,../../partitions/billboard/raw/original/0083/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_680.jams
billboard_681,1151,Soul And Inspiration,The Righteous Brothers,../../partitions/billboard/raw/original/1151/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_681.jams
billboard_682,0874,Superman,Donna Fargo,../../partitions/billboard/raw/original/0874/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_682.jams
billboard_683,0414,Someone,The Rembrandts,../../partitions/billboard/raw/original/0414/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_683.jams
billboard_684,0242,Because I Love You,Stevie B,../../partitions/billboard/raw/original/0242/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_684.jams
billboard_685,0070,Hot Fun In The Summertime,Sly & The Family Stone,../../partitions/billboard/raw/original/0070/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_685.jams
billboard_686,1169,"Right Here, Right Now",Jesus Jones,../../partitions/billboard/raw/original/1169/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_686.jams
billboard_687,0887,Me Myself And I,De La Soul,../../partitions/billboard/raw/original/0887/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_687.jams
billboard_688,0289,Guitar Man,Elvis Presley,../../partitions/billboard/raw/original/0289/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_688.jams
billboard_689,0873,The Battle Of New Orleans,Johnny Horton,../../partitions/billboard/raw/original/0873/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_689.jams
billboard_690,0619,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,../../partitions/billboard/raw/original/0619/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_690.jams
billboard_691,0229,Honky Tonk Women,The Rolling Stones,../../partitions/billboard/raw/original/0229/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_691.jams
billboard_692,0827,Just A Friend,Biz Markie,../../partitions/billboard/raw/original/0827/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_692.jams
billboard_693,1102,Rock This Town,Stray Cats,../../partitions/billboard/raw/original/1102/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_693.jams
billboard_694,0672,Baby Workout,Jackie Wilson,../../partitions/billboard/raw/original/0672/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_694.jams
billboard_695,0818,Blue Jean,David Bowie,../../partitions/billboard/raw/original/0818/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_695.jams
billboard_696,0216,Do your thing,Isaac Hayes,../../partitions/billboard/raw/original/0216/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_696.jams
billboard_697,0478,One Last Kiss,J. Geils Band,../../partitions/billboard/raw/original/0478/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_697.jams
billboard_698,0023,And She Was,Talking Heads,../../partitions/billboard/raw/original/0023/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_698.jams
billboard_699,0675,With A Little Help From My Friends,Joe Cocker,../../partitions/billboard/raw/original/0675/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_699.jams
billboard_700,0681,With Or Without You,U2,../../partitions/billboard/raw/original/0681/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_700.jams
billboard_701,0816,Where Or When,Dion,../../partitions/billboard/raw/original/0816/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_701.jams
billboard_702,0218,Fernando,Abba,../../partitions/billboard/raw/original/0218/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_702.jams
billboard_703,0688,On The Road Again,Canned Heat,../../partitions/billboard/raw/original/0688/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_703.jams
billboard_704,0471,As Usual,Brenda Lee,../../partitions/billboard/raw/original/0471/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_704.jams
billboard_705,0643,The People In Me,The Music Machine,../../partitions/billboard/raw/original/0643/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_705.jams
billboard_706,0227,Promises In The Dark,Pat Benatar,../../partitions/billboard/raw/original/0227/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_706.jams
billboard_707,0015,Last Child,Aerosmith,../../partitions/billboard/raw/original/0015/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_707.jams
billboard_708,1133,Cruisin',Smokey Robinson,../../partitions/billboard/raw/original/1133/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_708.jams
billboard_709,0485,Rich Girl,Hall and Oates,../../partitions/billboard/raw/original/0485/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_709.jams
billboard_710,0811,Let's Get Serious,Jermaine Jackson,../../partitions/billboard/raw/original/0811/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_710.jams
billboard_711,0482,I'm In Love,"Evelyn ""Champagne"" King",../../partitions/billboard/raw/original/0482/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_711.jams
billboard_712,1134,Mighty Good Lovin',The Miracles,../../partitions/billboard/raw/original/1134/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_712.jams
billboard_713,0012,Lookin' for Love,Johnny Lee,../../partitions/billboard/raw/original/0012/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_713.jams
billboard_714,0220,Ramblin' Rose,Nat King Cole,../../partitions/billboard/raw/original/0220/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_714.jams
billboard_715,0476,I Adore Mi Amor,Color Me Badd,../../partitions/billboard/raw/original/0476/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_715.jams
