chord,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8
D#:dim/b1,D,D#,F#,A,,,,,293.66476791740746,311.1269837220808,369.99442271163434,440.0,,,,
D#:hdim7/7,D#,F#,A,C#,C##,,,,311.1269837220808,369.99442271163434,440.0,554.3652619537443,587.3295358348153,,,
G#:7(b9)/bb6,G#,B#,D#,Eb,F#,A,,,415.3046975799451,523.2511306011974,622.253967444162,622.253967444162,739.988845423269,880.0000000000003,,
G#:min/bb3,G#,B,Bb,D#,,,,,415.3046975799451,493.8833012561241,932.3275230361803,1244.5079348883246,,,,
F#:min(6)/b6,F#,A,C#,D,D#,,,,369.99442271163434,440.0,554.3652619537443,587.3295358348153,622.253967444162,,,
C#:min/b5,C#,E,G,G#,,,,,277.182630976872,329.62755691286986,391.99543598174927,415.3046975799451,,,,
"Db:aug(b5,b7,#9,b9)",Db,F,Abb,A,Cb,Ebb,E,,277.182630976872,349.2282314330038,391.99543598174927,440.0,493.8833012561241,587.3295358348153,659.2551138257401,
"F:aug(b5,b7,#9,b9)",F,A,Cb,C#,Eb,Gb,G#,,349.2282314330038,440.0,493.8833012561241,554.3652619537443,622.253967444162,739.988845423269,830.6093951598907,
Eb:dim/6,Eb,Gb,Bbb,C,,,,,311.1269837220808,369.99442271163434,440.0,523.2511306011974,,,,
F#:dim/4,F#,A,B,C,,,,,369.99442271163434,440.0,493.8833012561241,523.2511306011974,,,,
"G:maj(7,9,11,13)",G,B,D,F#,A,C,E,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1046.5022612023952,1318.5102276514808,
"G:7(#9,b13)",G,B,D,F,A#,Eb,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,932.3275230361803,1244.5079348883246,,
A:min(6),A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
"C:(b3,#5,b7)",C,Eb,G#,Bb,,,,,261.6255653005985,311.1269837220808,415.3046975799451,466.1637615180899,,,,
B:min(b7)/b7,B,D,F#,A,,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,,
"D:min(b7,9)/4",D,F,G,A,C,E,,,293.66476791740746,349.2282314330038,391.99543598174927,440.0,523.2511306011974,659.2551138257401,,
F:min(b7)/4,F,Ab,Bb,C,Eb,,,,349.2282314330038,415.3046975799451,466.1637615180899,523.2511306011974,622.253967444162,,,
"F:min(b7,9)/4",F,Ab,Bb,C,Eb,G,,,349.2282314330038,415.3046975799451,466.1637615180899,523.2511306011974,622.253967444162,783.990871963499,,
"A:min(b7,9,11)",A,C,E,G,B,D,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,1174.659071669631,,
A:dim/bb7,A,C,Eb,Gb,,,,,440.0,523.2511306011974,622.253967444162,739.988845423269,,,,
G:min(7),G,Bb,D,F#,,,,,391.99543598174927,466.1637615180899,587.3295358348153,739.988845423269,,,,
"F:7(b9,#11,13)",F,A,C,Eb,Gb,B,D,,349.2282314330038,440.0,523.2511306011974,622.253967444162,739.988845423269,987.7666025122488,1174.659071669631,
D:min(b7)/b3,D,F,A,C,,,,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,,,,
Eb:min(7),Eb,Gb,Bb,D,,,,,311.1269837220808,369.99442271163434,466.1637615180899,587.3295358348153,,,,
F:min(b7)/b7,F,Ab,C,Eb,,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,,
Eb:min(6)/b3,Eb,Gb,Bb,C,,,,,311.1269837220808,369.99442271163434,466.1637615180899,523.2511306011974,,,,
Ab:min(6),Ab,Cb,Eb,F,,,,,415.3046975799451,493.8833012561241,622.253967444162,698.456462866008,,,,
"A:min(b7,9)/4",A,C,D,E,G,B,,,440.0,523.2511306011974,587.3295358348153,659.2551138257401,783.990871963499,987.7666025122488,,
A:min(6)/b3,A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
G:min(6)/b3,G,Bb,D,E,,,,,391.99543598174927,466.1637615180899,587.3295358348153,659.2551138257401,,,,
Ab:min(6)/#9,Ab,Cb,Eb,F,B,,,,415.3046975799451,493.8833012561241,622.253967444162,698.456462866008,987.7666025122488,,,
"F:(b3,#5,b7)",F,Ab,C#,Eb,,,,,349.2282314330038,415.3046975799451,554.3652619537443,622.253967444162,,,,
"Eb:min(b7,9,11)",Eb,Gb,Bb,Db,F,Ab,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,
"Gb:7(b9,11,13)",Gb,Bb,Db,Fb,Abb,Cb,Eb,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,1244.5079348883246,
Bb:min(6)/b3,Bb,Db,F,G,,,,,466.1637615180899,554.3652619537443,698.456462866008,783.990871963499,,,,
"Db:7(#9,11,13)",Db,F,Ab,Cb,E,Gb,Bb,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,659.2551138257401,739.988845423269,932.3275230361803,
C#:hdim7/b1,C,C#,E,G,B,,,,261.6255653005985,277.182630976872,329.62755691286986,391.99543598174927,493.8833012561241,,,
Bb:min(b7)/b3,Bb,Db,F,Ab,,,,,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,,
"B:7(#9,#11,13)",B,D#,F#,A,C##,E#,G#,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1174.659071669631,1396.912925732017,1661.218790319782,
"B:7(#9,11,13)",B,D#,F#,A,C##,E,G#,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1174.659071669631,1318.5102276514808,1661.218790319782,
"Ab:maj(7,9,#11)",Ab,C,Eb,G,Bb,D,,,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,932.3275230361803,1174.659071669631,,
A:min(7),A,C,E,G#,,,,,440.0,523.2511306011974,659.2551138257401,830.6093951598907,,,,
G:min(b7)/5,G,Bb,D,F,,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,,,,
A:min(b7)/5,A,C,E,G,,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,,
"F#:(3,b5,b7,9,11,13)/b6",F#,A#,C,D,E,G#,B,D#,369.99442271163434,466.1637615180899,523.2511306011974,587.3295358348153,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246
C:min(6)/5,C,Eb,G,A,,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,,,,
G:min(6)/5,G,Bb,D,E,,,,,391.99543598174927,466.1637615180899,587.3295358348153,659.2551138257401,,,,
Gb:min(b7),Gb,Bbb,Db,Fb,,,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,,,,
"F#:(3,b5,b7,b9)/b6",F#,A#,C,D,E,G,,,369.99442271163434,466.1637615180899,523.2511306011974,587.3295358348153,659.2551138257401,783.990871963499,,
"F#:(3,b5,b7)/b6",F#,A#,C,D,E,,,,369.99442271163434,466.1637615180899,523.2511306011974,587.3295358348153,659.2551138257401,,,
"Db:min(b7,9,11)",Db,Fb,Ab,Cb,Eb,Gb,,,277.182630976872,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,,
C#:7(b9)/b1,C,C#,E#,G#,B,D,,,261.6255653005985,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,,
"F#:maj(7,9,#11)/b6",F#,A#,C#,D,E#,G#,B#,,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952,
B:maj/bb3,B,Db,D#,F#,,,,,493.8833012561241,554.3652619537443,622.253967444162,739.988845423269,,,,
C#:min/bb7,C#,E,G#,Bb,,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,,,,
F:maj9/3,F,A,C,E,G,,,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,
E:min/bb7,E,G,B,Db,,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,,,,
"C#:(*3,5)/b1",C,C#,G#,,,,,,261.6255653005985,277.182630976872,415.3046975799451,,,,,
"Eb:(*3,4,*5)",Eb,Ab,,,,,,,311.1269837220808,415.3046975799451,,,,,,
D#:min/7,D#,F#,A#,C##,,,,,311.1269837220808,369.99442271163434,466.1637615180899,587.3295358348153,,,,
D#:min/b9,D#,F#,A#,E,,,,,311.1269837220808,369.99442271163434,466.1637615180899,659.2551138257401,,,,
G:dim/b7,G,Bb,Db,F,,,,,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,,,,
"G:aug(b5,b7,#9,b9)",G,B,Db,D#,F,Ab,A#,,391.99543598174927,493.8833012561241,554.3652619537443,622.253967444162,698.456462866008,830.6093951598907,932.3275230361803,
Gb:min(6),Gb,Bbb,Db,Eb,,,,,369.99442271163434,440.0,554.3652619537443,622.253967444162,,,,
F:min(6)/5,F,Ab,C,D,,,,,349.2282314330038,415.3046975799451,523.2511306011974,587.3295358348153,,,,
"B:9(11,13)/b5",B,D#,F,F#,A,C#,E,G#,493.8833012561241,622.253967444162,698.456462866008,739.988845423269,880.0000000000003,1108.7305239074892,1318.5102276514808,1661.218790319782
E:aug(b7)/b5,E,G#,Bb,B#,D,,,,329.62755691286986,415.3046975799451,466.1637615180899,523.2511306011974,587.3295358348153,,,
"A:9(11,13)/b5",A,C#,Eb,E,G,B,D,F#,440.0,554.3652619537443,622.253967444162,659.2551138257401,783.990871963499,987.7666025122488,1174.659071669631,1479.977690846539
"Ab:9(11,13)/#4",Ab,C,D,Eb,Gb,Bb,Db,F,415.3046975799451,523.2511306011974,587.3295358348153,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1396.912925732017
Bb:min(7),Bb,Db,F,A,,,,,466.1637615180899,554.3652619537443,698.456462866008,880.0000000000003,,,,
Eb:min(b7)/4,Eb,Gb,Ab,Bb,Db,,,,311.1269837220808,369.99442271163434,415.3046975799451,466.1637615180899,554.3652619537443,,,
"F#:9(11,13)/b6",F#,A#,C#,D,E,G#,B,D#,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246
D:min(6)/b3,D,F,A,B,,,,,293.66476791740746,349.2282314330038,440.0,493.8833012561241,,,,
Bb:dim/6,Bb,Db,Fb,G,,,,,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,,,,
E:min(b7)/4,E,G,A,B,D,,,,329.62755691286986,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,
"G#:9(11,13)/bb6",G#,B#,D#,Eb,F#,A#,C#,E#,415.3046975799451,523.2511306011974,622.253967444162,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1396.912925732017
"C#:9(11,13)/b1",C,C#,E#,G#,B,D#,F#,A#,261.6255653005985,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803
E:min(6)/b3,E,G,B,C#,,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,,,,
Db:hdim7/#9,Db,Fb,Abb,Cb,E,,,,277.182630976872,329.62755691286986,391.99543598174927,493.8833012561241,659.2551138257401,,,
"A:(*3,4,*5)",A,D,,,,,,,440.0,587.3295358348153,,,,,,
"C:(*3,b5)",C,Gb,,,,,,,261.6255653005985,369.99442271163434,,,,,,
"C:maj(7,9,#11)",C,E,G,B,D,F#,,,261.6255653005985,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,
B:7/bb3,B,Db,D#,F#,A,,,,493.8833012561241,554.3652619537443,622.253967444162,739.988845423269,880.0000000000003,,,
"E:min(b7,9,11,13)",E,G,B,D,F#,A,C#,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
F#:min(b7)/b1,F,F#,A,C#,E,,,,349.2282314330038,369.99442271163434,440.0,554.3652619537443,659.2551138257401,,,
G#:min/bb6,G#,B,D#,Eb,,,,,415.3046975799451,493.8833012561241,622.253967444162,622.253967444162,,,,
"F:maj(7,9,11,13)",F,A,C,E,G,Bb,D,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,932.3275230361803,1174.659071669631,
E:min(7)/b1,Eb,E,G,B,D#,,,,311.1269837220808,329.62755691286986,391.99543598174927,493.8833012561241,622.253967444162,,,
E:min(7),E,G,B,D#,,,,,329.62755691286986,391.99543598174927,493.8833012561241,622.253967444162,,,,
G#:min(6)/bb6,G#,B,D#,Eb,E#,,,,415.3046975799451,493.8833012561241,622.253967444162,622.253967444162,698.456462866008,,,
A#:min(b7)/b5,A#,C#,E,E#,G#,,,,466.1637615180899,554.3652619537443,659.2551138257401,698.456462866008,830.6093951598907,,,
"D#:sus4(b7,9)/7",D#,G#,A#,C#,C##,E#,,,311.1269837220808,415.3046975799451,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,,
C#:9/b1,C,C#,E#,G#,B,D#,,,261.6255653005985,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,,
D#:9/7,D#,F##,A#,C#,C##,E#,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,,
"G#:min(b7,9)/bb6",G#,B,D#,Eb,F#,A#,,,415.3046975799451,493.8833012561241,622.253967444162,622.253967444162,739.988845423269,932.3275230361803,,
"F:(3,b5,b7,9,11,13)",F,A,Cb,Eb,G,Bb,D,,349.2282314330038,440.0,493.8833012561241,622.253967444162,783.990871963499,932.3275230361803,1174.659071669631,
"G:(*3,4,*5)",G,C,,,,,,,391.99543598174927,523.2511306011974,,,,,,
"Bb:(*3,4,*5)",Bb,Eb,,,,,,,466.1637615180899,622.253967444162,,,,,,
"Ab:(*3,4,*5)",Ab,Db,,,,,,,415.3046975799451,554.3652619537443,,,,,,
D:aug(b7)/b5,D,F#,Ab,A#,C,,,,293.66476791740746,369.99442271163434,415.3046975799451,466.1637615180899,523.2511306011974,,,
"B:maj(7,9,11,13)",B,D#,F#,A#,C#,E,G#,,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1318.5102276514808,1661.218790319782,
"E:maj(7,9,13,#11)",E,G#,B,D#,F#,A#,C#,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,
"E:maj(7,9,11,13)",E,G#,B,D#,F#,A,C#,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,
"Eb:maj(7,9,11,13)",Eb,G,Bb,D,F,Ab,C,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952,
A:maj/bb7,A,C#,E,Gb,,,,,440.0,554.3652619537443,659.2551138257401,739.988845423269,,,,
E:maj/bb3,E,Gb,G#,B,,,,,329.62755691286986,369.99442271163434,415.3046975799451,493.8833012561241,,,,
A:maj6/bb7,A,C#,E,F#,Gb,,,,440.0,554.3652619537443,659.2551138257401,739.988845423269,739.988845423269,,,
"C:maj(7,9,11,13)",C,E,G,B,D,F,A,,261.6255653005985,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,
"Bb:maj(7,9,#11)",Bb,D,F,A,C,E,,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,,
"D:min(b7,9,11,13)",D,F,A,C,E,G,B,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,
"E:(3,b5,b7,9,11,13)",E,G#,Bb,D,F#,A,C#,,329.62755691286986,415.3046975799451,466.1637615180899,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
B:min(b7)/4,B,D,E,F#,A,,,,493.8833012561241,587.3295358348153,659.2551138257401,739.988845423269,880.0000000000003,,,
F:dim/6,F,Ab,Cb,D,,,,,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,,,,
B:min(6)/bb3,B,D,Db,F#,G#,,,,493.8833012561241,587.3295358348153,1108.7305239074892,1479.977690846539,1661.218790319782,,,
B:min/bb3,B,D,Db,F#,,,,,493.8833012561241,587.3295358348153,1108.7305239074892,1479.977690846539,,,,
"C#:min(b7,9,11)/b1",C,C#,E,G#,B,D#,F#,,261.6255653005985,277.182630976872,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,
"E:(*3,4,*5)",E,A,,,,,,,329.62755691286986,440.0,,,,,,
F:maj6/b9,F,A,C,D,Gb,,,,349.2282314330038,440.0,523.2511306011974,587.3295358348153,739.988845423269,,,
"Gb:min(b7,9)",Gb,Bbb,Db,Fb,Ab,,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,830.6093951598907,,,
C:min(7),C,Eb,G,B,,,,,261.6255653005985,311.1269837220808,391.99543598174927,493.8833012561241,,,,
"C:min(b7,9,11)/4",C,Eb,F,G,Bb,D,F,,261.6255653005985,311.1269837220808,349.2282314330038,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,
"C:aug(b7,#9)/b3",C,Eb,E,G#,Bb,D#,,,261.6255653005985,311.1269837220808,329.62755691286986,415.3046975799451,466.1637615180899,622.253967444162,,
"G:aug(b7,9,11,13)",G,B,D#,F,A,C,E,,391.99543598174927,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,
G#:dim/7,G#,B,D,F##,,,,,415.3046975799451,493.8833012561241,587.3295358348153,783.990871963499,,,,
A:min(b7)/b3,A,C,E,G,,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,,
G:min(6)/9,G,Bb,D,E,A,,,,391.99543598174927,466.1637615180899,587.3295358348153,659.2551138257401,880.0000000000003,,,
"D:min(b7,9)/b7",D,F,A,C,E,,,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,659.2551138257401,,,
Db:7(#11),Db,F,Ab,Cb,G,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,783.990871963499,,,
F#:7(b13)/b6,F#,A#,C#,D,E,D,,,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,659.2551138257401,1174.659071669631,,
"F#:aug(b7,#9)/b6",F#,A#,C##,D,E,G##,,,369.99442271163434,466.1637615180899,587.3295358348153,587.3295358348153,659.2551138257401,880.0000000000003,,
D:min(6)/5,D,F,A,B,,,,,293.66476791740746,349.2282314330038,440.0,493.8833012561241,,,,
C:min(b7)/4,C,Eb,F,G,Bb,,,,261.6255653005985,311.1269837220808,349.2282314330038,391.99543598174927,466.1637615180899,,,
"B:(3,b5,b7,#9)",B,D#,F,A,C##,,,,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,1174.659071669631,,,
C:min(b7)/b6,C,Eb,G,Ab,Bb,,,,261.6255653005985,311.1269837220808,391.99543598174927,415.3046975799451,466.1637615180899,,,
A:min/bb7,A,C,E,Gb,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
"Ab:(b3,#5,b7)",Ab,Cb,E,Gb,,,,,415.3046975799451,493.8833012561241,659.2551138257401,739.988845423269,,,,
C#:7/bb9,C#,E#,G#,B,Db,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,554.3652619537443,,,
"B:aug(b5,b7,#9,b9)",B,D#,F,F##,A,C,C##,,493.8833012561241,622.253967444162,698.456462866008,783.990871963499,880.0000000000003,1046.5022612023952,1174.659071669631,
"A:maj(7,9,#11)",A,C#,E,G#,B,D#,,,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246,,
Bb:min(b7)/4,Bb,Db,Eb,F,Ab,,,,466.1637615180899,554.3652619537443,622.253967444162,698.456462866008,830.6093951598907,,,
G#:7/bb3,G#,Bb,B#,D#,F#,,,,415.3046975799451,466.1637615180899,523.2511306011974,622.253967444162,739.988845423269,,,
"D:(b3,#5,b7)",D,F,A#,C,,,,,293.66476791740746,349.2282314330038,466.1637615180899,523.2511306011974,,,,
"G#:(*3,5)/bb6",G#,D#,Eb,,,,,,415.3046975799451,622.253967444162,622.253967444162,,,,,
E:7/bb3,E,Gb,G#,B,D,,,,329.62755691286986,369.99442271163434,415.3046975799451,493.8833012561241,587.3295358348153,,,
"C:min(b7,9)/b3",C,Eb,G,Bb,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,
F#:9(#11)/b6,F#,A#,C#,D,E,G#,B#,,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,659.2551138257401,830.6093951598907,1046.5022612023952,
G#:min(7)/bb6,G#,B,D#,Eb,F##,,,,415.3046975799451,493.8833012561241,622.253967444162,622.253967444162,783.990871963499,,,
C#:aug(b7)/b1,C,C#,E#,G##,B,,,,261.6255653005985,277.182630976872,349.2282314330038,440.0,493.8833012561241,,,
F#:min(b7)/b9,F#,A,C#,E,G,,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,783.990871963499,,,
"B:min(b7,9,11,13)",B,D,F#,A,C#,E,G#,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,1318.5102276514808,1661.218790319782,
Eb:7(#11),Eb,G,Bb,Db,A,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,880.0000000000003,,,
E:7(#11),E,G#,B,D,A#,,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,932.3275230361803,,,
F:7(#11),F,A,C,Eb,B,,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,987.7666025122488,,,
D:7(#11),D,F#,A,C,G#,,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,830.6093951598907,,,
C:7(#11),C,E,G,Bb,F#,,,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,739.988845423269,,,
"G:(b3,#5)/4",G,Bb,C,D#,,,,,391.99543598174927,466.1637615180899,523.2511306011974,622.253967444162,,,,
B:min(6)/bb7,B,D,F#,G#,Ab,,,,493.8833012561241,587.3295358348153,739.988845423269,830.6093951598907,830.6093951598907,,,
"C#:min(b7,9)/b1",C,C#,E,G#,B,D#,,,261.6255653005985,277.182630976872,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,,
B:min/b9,B,D,F#,C,,,,,493.8833012561241,587.3295358348153,739.988845423269,1046.5022612023952,,,,
D#:min(b7)/7,D#,F#,A#,C#,C##,,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,,,
F:maj9/7,F,A,C,E,G,,,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,
A:min(6)/bb7,A,C,E,F#,Gb,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,739.988845423269,,,
Bb:7(#11),Bb,D,F,Ab,E,,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,1318.5102276514808,,,
G#:aug/bb6,G#,B#,D##,Eb,,,,,415.3046975799451,523.2511306011974,659.2551138257401,1244.5079348883246,,,,
"G:min(b7,9)/b7",G,Bb,D,F,A,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,,,
"C:9(11,13)/3",C,E,G,Bb,D,F,A,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,
B:min(7),B,D,F#,A#,,,,,493.8833012561241,587.3295358348153,739.988845423269,932.3275230361803,,,,
"Bb:(b3,#5)",Bb,Db,F#,,,,,,466.1637615180899,554.3652619537443,739.988845423269,,,,,
"F:9(#11,13)/9",F,A,C,Eb,G,B,D,,349.2282314330038,440.0,523.2511306011974,622.253967444162,783.990871963499,987.7666025122488,1174.659071669631,
"Bb:(3,b5,b7,9,11,13)",Bb,D,Fb,Ab,C,Eb,G,,466.1637615180899,587.3295358348153,659.2551138257401,830.6093951598907,1046.5022612023952,1244.5079348883246,1567.9817439269987,
F:min(6)/9,F,Ab,C,D,G,,,,349.2282314330038,415.3046975799451,523.2511306011974,587.3295358348153,783.990871963499,,,
E:maj7/4,E,G#,A,B,D#,,,,329.62755691286986,415.3046975799451,440.0,493.8833012561241,622.253967444162,,,
C#:hdim7/bb5,C#,E,G,F#,B,,,,277.182630976872,329.62755691286986,391.99543598174927,739.988845423269,987.7666025122488,,,
"D#:min(b7,9,11)/7",D#,F#,A#,C#,C##,E#,G#,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,830.6093951598907,
"F#:min(b7,9)/b6",F#,A,C#,D,E,G#,,,369.99442271163434,440.0,554.3652619537443,587.3295358348153,659.2551138257401,830.6093951598907,,
D:7(b13),D,F#,A,C,Bb,,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,932.3275230361803,,,
C#:sus4/b1,C,C#,F#,G#,,,,,261.6255653005985,277.182630976872,369.99442271163434,415.3046975799451,,,,
"B:(b3,#5,b7)",B,D,F##,A,,,,,493.8833012561241,587.3295358348153,783.990871963499,880.0000000000003,,,,
"A:(b3,#5,b7)",A,C,E#,G,,,,,440.0,523.2511306011974,698.456462866008,783.990871963499,,,,
"E:(b3,#5,b7)",E,G,B#,D,,,,,329.62755691286986,391.99543598174927,523.2511306011974,587.3295358348153,,,,
"Db:(b3,#5,b7)",Db,Fb,A,Cb,,,,,277.182630976872,329.62755691286986,440.0,493.8833012561241,,,,
Eb:min(b7)/5,Eb,Gb,Bb,Db,,,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,,,,
C:min(6)/b3,C,Eb,G,A,,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,,,,
Db:min(6)/#9,Db,Fb,Ab,Bb,E,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,659.2551138257401,,,
B:min(6)/b3,B,D,F#,G#,,,,,493.8833012561241,587.3295358348153,739.988845423269,830.6093951598907,,,,
Eb:min(b7)/b7,Eb,Gb,Bb,Db,,,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,,,,
"Bb:(2,*3,5)/b7",Bb,C,F,Ab,,,,,466.1637615180899,523.2511306011974,698.456462866008,830.6093951598907,,,,
Eb:min(6)/5,Eb,Gb,Bb,C,,,,,311.1269837220808,369.99442271163434,466.1637615180899,523.2511306011974,,,,
Ab:min(7),Ab,Cb,Eb,G,,,,,415.3046975799451,493.8833012561241,622.253967444162,783.990871963499,,,,
Gb:min/9,Gb,Bbb,Db,Ab,,,,,369.99442271163434,440.0,554.3652619537443,830.6093951598907,,,,
"F#:(*3,5)/b6",F#,C#,D,,,,,,369.99442271163434,554.3652619537443,587.3295358348153,,,,,
"G#:(3,b5,b7)/bb6",G#,B#,D,Eb,F#,,,,415.3046975799451,523.2511306011974,587.3295358348153,622.253967444162,739.988845423269,,,
"Db:min(b7,9)",Db,Fb,Ab,Cb,Eb,,,,277.182630976872,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,,,
G:7(#11),G,B,D,F,C#,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,1108.7305239074892,,,
"D:maj(7,9,13,#11)",D,F#,A,C#,E,G#,B,,293.66476791740746,369.99442271163434,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,
"Gb:9(11,13)/#6",Gb,Bb,Db,E,Fb,Ab,Cb,Eb,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246
"F:min(b7,9)/b7",F,Ab,C,Eb,G,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,
