id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_3784.jams,Count Every Star_id_03792_wdick.MGU,Count Every Star,,../../partitions/biab-internet-corpus/raw/Count Every Star_id_03792_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3784.jams
biab-internet-corpus_3785.jams,Hindustan_id_09865_allanah.MGU,HINDUSTAN,,../../partitions/biab-internet-corpus/raw/Hindustan_id_09865_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3785.jams
biab-internet-corpus_3786.jams,Broadway_id_00416_community.Mgu,Broadway [Lester 'Prez' Bowie solo],,../../partitions/biab-internet-corpus/raw/Broadway_id_00416_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3786.jams
biab-internet-corpus_3787.jams,Mucho Jammin'_id_10760_allanah.MGU,Mucho Jammin' - Jitrbug2.sty demo - -,,../../partitions/biab-internet-corpus/raw/Mucho Jammin'_id_10760_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3787.jams
biab-internet-corpus_3788.jams,Moonlight Shadow_id_04925_wdick.MGU,Moonlight Shadow/Oldfield,,../../partitions/biab-internet-corpus/raw/Moonlight Shadow_id_04925_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3788.jams
biab-internet-corpus_3789.jams,Frost Is All Over_id_00947_community.Mgu,Frost is All Over,,../../partitions/biab-internet-corpus/raw/Frost Is All Over_id_00947_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3789.jams
biab-internet-corpus_3790.jams,Sleepy Time Down South_id_02283_community.Mgu,"Sleepy Time Down South - Rene, Rene & Muse",,../../partitions/biab-internet-corpus/raw/Sleepy Time Down South_id_02283_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3790.jams
biab-internet-corpus_3791.jams,"Psychic, The_id_02673_community.Mgu",The Psychic - Ron Stebbins,,"../../partitions/biab-internet-corpus/raw/Psychic, The_id_02673_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3791.jams
biab-internet-corpus_3792.jams,Like A Rolling Stone_id_10990_allanah.MGU,Like a Rolling Stone/BDylan c1965,,../../partitions/biab-internet-corpus/raw/Like A Rolling Stone_id_10990_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3792.jams
biab-internet-corpus_3793.jams,My Romance_id_04961_wdick.MGU,My Romance   nice arr./chords,,../../partitions/biab-internet-corpus/raw/My Romance_id_04961_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3793.jams
biab-internet-corpus_3794.jams,Spring Is Here_id_13025_allanah.MG1,Spring Is Here - Rodgers/Hart,,../../partitions/biab-internet-corpus/raw/Spring Is Here_id_13025_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3794.jams
biab-internet-corpus_3795.jams,Always And Forever_id_00142_community.MGU,Always and Forever - Pat Metheny,,../../partitions/biab-internet-corpus/raw/Always And Forever_id_00142_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3795.jams
biab-internet-corpus_3796.jams,Daydream_id_00660_community.Mgu,Daydream - Duke Ellington & Billy Strayhorn,,../../partitions/biab-internet-corpus/raw/Daydream_id_00660_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3796.jams
biab-internet-corpus_3797.jams,Nefertiti_id_01922_community.Mgu,Nefertiti - Wayne Shorter,,../../partitions/biab-internet-corpus/raw/Nefertiti_id_01922_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3797.jams
biab-internet-corpus_3798.jams,Why Don't You Do Right_id_02957_community.Mgu,Why Don't You Do Right - McCoy & Mellrose,,../../partitions/biab-internet-corpus/raw/Why Don't You Do Right_id_02957_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3798.jams
biab-internet-corpus_3799.jams,Silver Spear_id_02265_community.Mgu,Silver Spear,,../../partitions/biab-internet-corpus/raw/Silver Spear_id_02265_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3799.jams
biab-internet-corpus_3800.jams,My Love Is In America_id_11172_allanah.MGU,My Love is in America,,../../partitions/biab-internet-corpus/raw/My Love Is In America_id_11172_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3800.jams
biab-internet-corpus_3801.jams,Artza Alinu_id_07287_allanah.MG5,Artza Alinu,,../../partitions/biab-internet-corpus/raw/Artza Alinu_id_07287_allanah.MG5,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3801.jams
biab-internet-corpus_3802.jams,Laura_id_10924_allanah.MG1,Laura,,../../partitions/biab-internet-corpus/raw/Laura_id_10924_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3802.jams
biab-internet-corpus_3803.jams,Lonely Shepheard Blues_id_01667_community.Mgu,Lonely Shepheard Blues,,../../partitions/biab-internet-corpus/raw/Lonely Shepheard Blues_id_01667_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3803.jams
biab-internet-corpus_3804.jams,Foolish Things (These)_id_09327_allanah.MG1,FOOLISH THINGS (THESE)                            ,,../../partitions/biab-internet-corpus/raw/Foolish Things (These)_id_09327_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3804.jams
biab-internet-corpus_3805.jams,Suite Groove_id_13160_allanah.MGU,Suite Groove,,../../partitions/biab-internet-corpus/raw/Suite Groove_id_13160_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3805.jams
biab-internet-corpus_3806.jams,Idas Sommarvisa_id_10382_allanah.MGU,Idas Sommarvisa,,../../partitions/biab-internet-corpus/raw/Idas Sommarvisa_id_10382_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3806.jams
biab-internet-corpus_3807.jams,Evergreen_id_09090_allanah.MG9,Evergreen                                         ,,../../partitions/biab-internet-corpus/raw/Evergreen_id_09090_allanah.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3807.jams
biab-internet-corpus_3808.jams,Deacon Blues_id_00663_community.Mgu,Deacon Blues,,../../partitions/biab-internet-corpus/raw/Deacon Blues_id_00663_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3808.jams
biab-internet-corpus_3809.jams,Gladiolus Rag_id_00991_community.Mgu,Gladiolus Rag - Scott Joplin [Bilk version],,../../partitions/biab-internet-corpus/raw/Gladiolus Rag_id_00991_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3809.jams
biab-internet-corpus_3810.jams,Bossa_id_07887_allanah.MGU,BOSSA  [-pno]                                           ,,../../partitions/biab-internet-corpus/raw/Bossa_id_07887_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3810.jams
biab-internet-corpus_3811.jams,Ceora_id_00514_community.Mgu,Ceora,,../../partitions/biab-internet-corpus/raw/Ceora_id_00514_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3811.jams
biab-internet-corpus_3812.jams,Agua De Beber_id_06945_allanah.MGU,Agua de Beber - Tom/Vinicius,,../../partitions/biab-internet-corpus/raw/Agua De Beber_id_06945_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3812.jams
biab-internet-corpus_3813.jams,Mood Indigo_id_01823_community.Mgu,Mood Indigo - Duke Ellington,,../../partitions/biab-internet-corpus/raw/Mood Indigo_id_01823_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3813.jams
biab-internet-corpus_3814.jams,When_id_14022_allanah.MGU,WHEN (-pno)                                       ,,../../partitions/biab-internet-corpus/raw/When_id_14022_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3814.jams
biab-internet-corpus_3815.jams,It Might As Well Be Spring_id_04585_wdick.MGU,It Might As Will Be Spring,,../../partitions/biab-internet-corpus/raw/It Might As Well Be Spring_id_04585_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3815.jams
biab-internet-corpus_3816.jams,When The Saints Come Marching In_id_02914_community.Mgu,When the Saints Go Marching In,,../../partitions/biab-internet-corpus/raw/When The Saints Come Marching In_id_02914_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3816.jams
biab-internet-corpus_3817.jams,Call Me_id_03591_wdick.MG4,Call Me,,../../partitions/biab-internet-corpus/raw/Call Me_id_03591_wdick.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3817.jams
biab-internet-corpus_3818.jams,Memphis Blues_id_04881_wdick.MGU,Memphis Blues,,../../partitions/biab-internet-corpus/raw/Memphis Blues_id_04881_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3818.jams
biab-internet-corpus_3819.jams,Lullaby Of Broadway_id_01712_community.Mgu,Lullaby Of Broadway,,../../partitions/biab-internet-corpus/raw/Lullaby Of Broadway_id_01712_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3819.jams
biab-internet-corpus_3820.jams,Get Me To The Church On Time_id_00971_community.Mgu,Get Me To The Church On Time,,../../partitions/biab-internet-corpus/raw/Get Me To The Church On Time_id_00971_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3820.jams
biab-internet-corpus_3821.jams,I Wanna Be Around_id_04480_wdick.MGU,I Wanna Be Around,,../../partitions/biab-internet-corpus/raw/I Wanna Be Around_id_04480_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3821.jams
biab-internet-corpus_3822.jams,Kansas City Boogie_id_01561_community.Mgu,Kansas City Boogie,,../../partitions/biab-internet-corpus/raw/Kansas City Boogie_id_01561_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3822.jams
biab-internet-corpus_3823.jams,Just The Way You Are_id_04657_wdick.MGU,Just the Way You Are(arr:Jon Wollander  wollander@juno.com),,../../partitions/biab-internet-corpus/raw/Just The Way You Are_id_04657_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3823.jams
biab-internet-corpus_3824.jams,I Got Rhythm_id_10101_allanah.MG1,I GOT RHYTHM                                      ,,../../partitions/biab-internet-corpus/raw/I Got Rhythm_id_10101_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3824.jams
biab-internet-corpus_3825.jams,Blues March_id_00374_community.Mgu,Blues March,,../../partitions/biab-internet-corpus/raw/Blues March_id_00374_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3825.jams
biab-internet-corpus_3826.jams,Diverse_id_03934_wdick.MG1,Diverse,,../../partitions/biab-internet-corpus/raw/Diverse_id_03934_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3826.jams
biab-internet-corpus_3827.jams,Basin Street Blues_id_03311_wdick.MGU,Basin Street Blues                              ,,../../partitions/biab-internet-corpus/raw/Basin Street Blues_id_03311_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3827.jams
biab-internet-corpus_3828.jams,Like Someone In Love_id_10993_allanah.MG1,LIKE SOMEONE IN LOVE                              ,,../../partitions/biab-internet-corpus/raw/Like Someone In Love_id_10993_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3828.jams
biab-internet-corpus_3829.jams,Are You Lonesome To Night_id_07261_allanah.MGU,are you lonesome to night  : art /Elvis Presley co/Roy Tuke,,../../partitions/biab-internet-corpus/raw/Are You Lonesome To Night_id_07261_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3829.jams
biab-internet-corpus_3830.jams,Glencoe March_id_09547_allanah.MGU,Glencoe March,,../../partitions/biab-internet-corpus/raw/Glencoe March_id_09547_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3830.jams
biab-internet-corpus_3831.jams,Shangri_id_02241_community.Mgu,Shangri-La,,../../partitions/biab-internet-corpus/raw/Shangri_id_02241_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3831.jams
biab-internet-corpus_3832.jams,Saucy Girls_id_12665_allanah.MGU,Saucy Girls - Spice_W.sty demo - -,,../../partitions/biab-internet-corpus/raw/Saucy Girls_id_12665_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3832.jams
biab-internet-corpus_3833.jams,Ballin' The Jack_id_07511_allanah.MGU,BALLIN' THE JACK,,../../partitions/biab-internet-corpus/raw/Ballin' The Jack_id_07511_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3833.jams
biab-internet-corpus_3834.jams,Make Believe Ball Room_id_01728_community.Mgu,Make Believe Ball Room - Razof & Denniker,,../../partitions/biab-internet-corpus/raw/Make Believe Ball Room_id_01728_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3834.jams
biab-internet-corpus_3835.jams,Tuxedo Junction_id_13757_allanah.MGU,Tuxedo Junction,,../../partitions/biab-internet-corpus/raw/Tuxedo Junction_id_13757_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3835.jams
biab-internet-corpus_3836.jams,Button Up Your Overcoat_id_00447_community.Mgu,Button Up Your Overcoat,,../../partitions/biab-internet-corpus/raw/Button Up Your Overcoat_id_00447_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3836.jams
biab-internet-corpus_3837.jams,Dream Lover_id_04006_wdick.MGU,Dream Lover                                      ,,../../partitions/biab-internet-corpus/raw/Dream Lover_id_04006_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3837.jams
biab-internet-corpus_3838.jams,Tumble_id_02800_community.Mgu,Tumble,,../../partitions/biab-internet-corpus/raw/Tumble_id_02800_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3838.jams
biab-internet-corpus_3839.jams,Written With Love_id_07437_allanah.MGU,Written with Love - Aguiler1.sty demo - -,,../../partitions/biab-internet-corpus/raw/Written With Love_id_07437_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3839.jams
biab-internet-corpus_3840.jams,You Were Meant For Me_id_03045_community.Mgu,You Were Meant For Me,,../../partitions/biab-internet-corpus/raw/You Were Meant For Me_id_03045_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3840.jams
biab-internet-corpus_3841.jams,I Remember Bird_id_01274_community.Mgu,I Remember Bird,,../../partitions/biab-internet-corpus/raw/I Remember Bird_id_01274_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3841.jams
biab-internet-corpus_3842.jams,April In Paris_id_00180_community.Mgu,April in Paris,,../../partitions/biab-internet-corpus/raw/April In Paris_id_00180_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3842.jams
biab-internet-corpus_3843.jams,Something Wonderful_id_02336_community.MGX,Something Wonderful - Richard Rodgers & Oscar Hammerstein,,../../partitions/biab-internet-corpus/raw/Something Wonderful_id_02336_community.MGX,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3843.jams
biab-internet-corpus_3844.jams,Town Without Pity_id_13697_allanah.MG1,Town Without Pity - Dmitri Tiompkin,,../../partitions/biab-internet-corpus/raw/Town Without Pity_id_13697_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3844.jams
biab-internet-corpus_3845.jams,Four Or Five Times_id_09373_allanah.MGU,FOUR OR FIVE TIMES,,../../partitions/biab-internet-corpus/raw/Four Or Five Times_id_09373_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3845.jams
biab-internet-corpus_3846.jams,How Sweet It Is To Be Loved By You_id_04411_wdick.MGU,How Sweet It Is To Be Loved By You,,../../partitions/biab-internet-corpus/raw/How Sweet It Is To Be Loved By You_id_04411_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3846.jams
biab-internet-corpus_3847.jams,"Way You Look Tonight, The_id_02700_community.Mgu",The Way You Look Tonight,,"../../partitions/biab-internet-corpus/raw/Way You Look Tonight, The_id_02700_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3847.jams
biab-internet-corpus_3848.jams,I Love Lucy_id_10148_allanah.MGU,I Love Lucy,,../../partitions/biab-internet-corpus/raw/I Love Lucy_id_10148_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3848.jams
biab-internet-corpus_3849.jams,Mountain Road_id_11517_allanah.MGU,Mountain Road,,../../partitions/biab-internet-corpus/raw/Mountain Road_id_11517_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3849.jams
biab-internet-corpus_3850.jams,Daisy Daisy_id_08674_allanah.MGU,DAISY DAISY,,../../partitions/biab-internet-corpus/raw/Daisy Daisy_id_08674_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3850.jams
biab-internet-corpus_3851.jams,If I Loved You_id_04536_wdick.MGU,If I Loved You,,../../partitions/biab-internet-corpus/raw/If I Loved You_id_04536_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3851.jams
biab-internet-corpus_3852.jams,I'll Never Smile Again_id_10280_allanah.MGU,I'LL NEVER SMILE AGAIN,,../../partitions/biab-internet-corpus/raw/I'll Never Smile Again_id_10280_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3852.jams
biab-internet-corpus_3853.jams,Battle Hymn Of The Republic_id_07538_allanah.MGL,Battle Hymn of the Republic,,../../partitions/biab-internet-corpus/raw/Battle Hymn Of The Republic_id_07538_allanah.MGL,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3853.jams
biab-internet-corpus_3854.jams,Afternoon In Paris_id_06934_allanah.MGU,Afternoon In Paris,,../../partitions/biab-internet-corpus/raw/Afternoon In Paris_id_06934_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3854.jams
biab-internet-corpus_3855.jams,Chega De Saudade_id_03680_wdick.MGU,Chega de Saudade,,../../partitions/biab-internet-corpus/raw/Chega De Saudade_id_03680_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3855.jams
biab-internet-corpus_3856.jams,I Could Have Danced All Night_id_10048_allanah.MGU,I COULD HAVE DANCED ALL NIGHT                     ,,../../partitions/biab-internet-corpus/raw/I Could Have Danced All Night_id_10048_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3856.jams
biab-internet-corpus_3857.jams,You Better Go Now_id_14267_allanah.MG1,You Better Go Now - Robert Graham,,../../partitions/biab-internet-corpus/raw/You Better Go Now_id_14267_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3857.jams
biab-internet-corpus_3858.jams,Angry_id_00163_community.Mgu,Angry,,../../partitions/biab-internet-corpus/raw/Angry_id_00163_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3858.jams
biab-internet-corpus_3859.jams,There Will Never Be Another You_id_05556_wdick.MG1,There Will Never Be Another You (Intro 4 bars),,../../partitions/biab-internet-corpus/raw/There Will Never Be Another You_id_05556_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3859.jams
biab-internet-corpus_3860.jams,There Will Never Be Another You_id_07206_allanah.MG1,ANOTHER YOU (THERE WILL NEVER BE)                 ,,../../partitions/biab-internet-corpus/raw/There Will Never Be Another You_id_07206_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3860.jams
biab-internet-corpus_3861.jams,I Get A Kick Out Of You_id_01230_community.Mgu,I Get A Kick Out Of You - Cole Porter,,../../partitions/biab-internet-corpus/raw/I Get A Kick Out Of You_id_01230_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3861.jams
biab-internet-corpus_3862.jams,I'm In The Mood For Love_id_11234_allanah.MGU,I'm In The Mood For Love (1935),,../../partitions/biab-internet-corpus/raw/I'm In The Mood For Love_id_11234_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3862.jams
biab-internet-corpus_3863.jams,Merry Widow Waltz_id_11171_allanah.MGU,Merry Widow Waltz - F. Lehar,,../../partitions/biab-internet-corpus/raw/Merry Widow Waltz_id_11171_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3863.jams
biab-internet-corpus_3864.jams,I Love Lucy_id_10408_wdick.MGU,I Love Lucy,,../../partitions/biab-internet-corpus/raw/I Love Lucy_id_10408_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3864.jams
biab-internet-corpus_3865.jams,Cuba_id_00623_community.Mgu,Cuba - Irving Berlin,,../../partitions/biab-internet-corpus/raw/Cuba_id_00623_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3865.jams
biab-internet-corpus_3866.jams,Boychild Called Jesus_id_03503_wdick.MGU,Boychild called Jesus,,../../partitions/biab-internet-corpus/raw/Boychild Called Jesus_id_03503_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3866.jams
biab-internet-corpus_3867.jams,Gallagher's Frolics_id_10921_wdick.MGU,Gallagher's Frolics,,../../partitions/biab-internet-corpus/raw/Gallagher's Frolics_id_10921_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3867.jams
biab-internet-corpus_3868.jams,When I Fall In Love_id_05729_wdick.MGU,When I Fall In Love         ,,../../partitions/biab-internet-corpus/raw/When I Fall In Love_id_05729_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3868.jams
biab-internet-corpus_3869.jams,Cute_id_03825_wdick.MGU,Cute  Dexter solo,,../../partitions/biab-internet-corpus/raw/Cute_id_03825_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3869.jams
biab-internet-corpus_3870.jams,Body And Soul_id_07851_allanah.MGU,Body And Soul  by J. Green  1930,,../../partitions/biab-internet-corpus/raw/Body And Soul_id_07851_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3870.jams
biab-internet-corpus_3871.jams,All My Tomorrows_id_03200_wdick.MG1,All My Tomorrows                           ,,../../partitions/biab-internet-corpus/raw/All My Tomorrows_id_03200_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3871.jams
biab-internet-corpus_3872.jams,Winding Road_id_12311_allanah.MGU,Winding Road - Praise.sty demo - -   ,,../../partitions/biab-internet-corpus/raw/Winding Road_id_12311_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3872.jams
biab-internet-corpus_3873.jams,High School Confidential Rough Trade_id_09859_allanah.MGU,High School Confidential      Rough Trade,,../../partitions/biab-internet-corpus/raw/High School Confidential Rough Trade_id_09859_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3873.jams
biab-internet-corpus_3874.jams,Masquerade_id_11327_allanah.MGU,Masquerade - Andrew Lloyd Webber,,../../partitions/biab-internet-corpus/raw/Masquerade_id_11327_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3874.jams
biab-internet-corpus_3875.jams,Happy Go_id_01075_community.Mgu,Happy Go-Lucky Local,,../../partitions/biab-internet-corpus/raw/Happy Go_id_01075_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3875.jams
biab-internet-corpus_3876.jams,Guilty_id_01054_community.MGX,"Guilty - Gus Kahn, Harry Akst & Richard Whiting",,../../partitions/biab-internet-corpus/raw/Guilty_id_01054_community.MGX,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3876.jams
biab-internet-corpus_3877.jams,Let's Cool One_id_04744_wdick.MG1,Let's Cool One,,../../partitions/biab-internet-corpus/raw/Let's Cool One_id_04744_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3877.jams
biab-internet-corpus_3878.jams,Roll Over Beethoven_id_12472_allanah.MGU,ROLL OVER BEETHOVEN/Chuck Berry,,../../partitions/biab-internet-corpus/raw/Roll Over Beethoven_id_12472_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3878.jams
biab-internet-corpus_3879.jams,Hello_id_09807_allanah.MGU,HELLO (-pno)                                      ,,../../partitions/biab-internet-corpus/raw/Hello_id_09807_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3879.jams
biab-internet-corpus_3880.jams,Tiree Bridal Song_id_02760_community.Mgu,Tiree Bridal Song,,../../partitions/biab-internet-corpus/raw/Tiree Bridal Song_id_02760_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3880.jams
biab-internet-corpus_3881.jams,Melancholy Blues_id_01772_community.Mgu,Melancholy Blues,,../../partitions/biab-internet-corpus/raw/Melancholy Blues_id_01772_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3881.jams
biab-internet-corpus_3882.jams,April Waltz_id_07249_allanah.MG8,April Waltz (The Waltz Book),,../../partitions/biab-internet-corpus/raw/April Waltz_id_07249_allanah.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3882.jams
biab-internet-corpus_3883.jams,Santa Clause Is Coming To Town_id_05289_wdick.MGU,Santa Clause Is Coming To Town { Coots & Gillespie },,../../partitions/biab-internet-corpus/raw/Santa Clause Is Coming To Town_id_05289_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3883.jams
biab-internet-corpus_3884.jams,Paris Blues_id_02054_community.Mgu,Paris Blues - Duke Ellington,,../../partitions/biab-internet-corpus/raw/Paris Blues_id_02054_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3884.jams
biab-internet-corpus_3885.jams,Am I Blue_id_07117_allanah.MGU,Am I Blue,,../../partitions/biab-internet-corpus/raw/Am I Blue_id_07117_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3885.jams
biab-internet-corpus_3886.jams,Love (Your Spell Is Everywhere)_id_01682_community.Mgu,Love (Your Spell is Everywhere),,../../partitions/biab-internet-corpus/raw/Love (Your Spell Is Everywhere)_id_01682_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3886.jams
biab-internet-corpus_3887.jams,"Maid Of Mount Cisko, The_id_04975_wdick.MGU",The Maid of Mount Cisko,,"../../partitions/biab-internet-corpus/raw/Maid Of Mount Cisko, The_id_04975_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3887.jams
biab-internet-corpus_3888.jams,Bilgola Beach_id_09695_allanah.MGU,Bilgola Beach - higher.sty demo - -,,../../partitions/biab-internet-corpus/raw/Bilgola Beach_id_09695_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3888.jams
biab-internet-corpus_3889.jams,Canadian Sunset_id_00487_community.Mgu,Canadian Sunset,,../../partitions/biab-internet-corpus/raw/Canadian Sunset_id_00487_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3889.jams
