root,type,additions,bass,duration,lexical schema,coord middle,coord end
0,7,,,2,D_Tt,False,False
11,7,,,1,D,False,False
10,7,,,1,D_Tt,False,False
9,7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,4,T,False,False
7,7,,,4,D,False,False
0,M7,,,2,T,False,False
2,m7,,,1,TC_IIb,False,False
3,o7,,,1,Pass_VI,False,False
0,,,4,4,T,False,False
0,7,,,2,D_Tt,False,False
11,7,,,1,D,False,False
10,7,,,1,D_Tt,False,False
9,7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,4,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,,6,,4,T,False,False
6,o7,,,4,Pass_bV,False,False
0,M7,,,4,D_Rep,False,False
0,7,,,4,D,False,False
5,,6,,4,T,False,False
6,%7,,,2,D,False,False
11,7,b9,,2,D,False,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T,False,False
2,m7,,,1,TC_IIb,False,False
3,o7,,,1,Pass_VI,False,False
0,,,4,4,T,False,False
0,7,,,2,D_Tt,False,False
11,7,,,1,D,False,False
10,7,,,1,D_Tt,False,False
9,7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,8,T,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,4,D,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T_Rep,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T_Rep,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T_Rep,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T,False,False
9,m7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,8,D,True,False
9,m7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,2,D_Rep,False,False
7,7,,5,2,D,False,True
0,,,4,2,T,False,False
7,7,,2,2,D,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T_Rep,False,False
0,M7,,,2,T,False,False
0,7,,,2,D,False,False
5,M7,,,2,T,False,False
4,aug7,,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,False,False
7,"sus4,7",,,2,D,False,False
0,,,,2,T,False,False
0,M7,,,8,T,False,False
4,m7,,,4,D,False,False
9,7,,,4,D,False,False
2,m7,,,8,D_Rep,False,False
5,m7,,,4,D_Bd,True,False
0,7,,,4,D_Bd,False,False
2,m7,,,4,D,False,True
7,7,,,4,D,True,False
11,%7,,,2,D,False,False
4,7,,,2,D,False,False
9,m7,,,4,D,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,True
0,M7,,,8,T,False,False
4,m7,,,4,D,False,False
9,7,,,4,D,False,False
2,m7,,,8,D_Rep,False,False
5,m7,,,4,D_Bd,True,False
0,7,,,4,D_Bd,False,False
2,m7,,,2,D_Rep,False,False
2,m7,,,2,D,True,True
11,%7,,,2,D,False,False
4,7,b9,,2,D,False,False
9,m7,,,4,D,False,False
2,7,,,4,D_Rep,False,False
2,m,,,4,D_Rep,False,False
5,m,6,,2,D_Bd,False,True
7,7,,,2,D,True,False
4,m7,,,4,D,False,False
3,m7,,,4,D_Tt,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,True
0,,6,,8,T,False,False
0,"sus4,7",9,,4,T_Rep,False,False
5,"sus4,7",9,,4,TC_IV,False,False
0,"sus4,7",9,,7,T,False,False
0,"sus4,7",9,,1,D,False,False
5,"sus4,7",9,,7,T,False,False
5,"sus4,7",9,,1,S,False,False
0,"sus4,7",9,,8,T,False,False
7,"sus4,7",9,,4,D,False,False
5,"sus4,7",9,,4,TC_IV,False,False
8,"b5,M7",,,8,T_bVI_Rep,False,False
0,"sus4,7",9,,4,T_Rep,False,False
5,"sus4,7",9,,4,TC_IV,False,False
0,"sus4,7",9,,7,T,False,False
0,"sus4,7",9,,1,D,False,False
5,"sus4,7",9,,7,T,False,False
5,"sus4,7",9,,1,S,False,False
0,"sus4,7",9,,8,T,False,False
7,"sus4,7",9,,4,D,False,False
5,"sus4,7",9,,4,TC_IV,False,False
0,"sus4,7",9,,8,T,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,4,T,False,False
0,m7,,,2,D,False,False
5,7,,,2,D,False,False
10,M7,,,4,T,False,False
10,m7,,,2,D,False,False
3,7,,,2,D,True,False
10,m7,,,2,D,False,False
3,7,,,2,D,False,True
8,M7,,,2,T,False,False
7,7,,,2,D,False,False
0,M7,,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,4,T,False,False
0,m7,,,2,D,False,False
5,7,,,2,D,False,False
10,M7,,,4,T,False,False
10,m7,,,2,D,False,False
3,7,,,2,D,True,False
10,m7,,,2,D,False,False
3,7,,,2,D,False,True
8,M7,,,2,T,False,False
7,7,,,2,D,False,False
0,M7,,,4,T,False,False
9,m7,,,2,D,False,False
2,7,,,2,D,True,False
9,m7,,,2,D,False,False
2,7,,,2,D,True,True
9,m7,,,2,D,False,False
2,7,,,2,D,True,True
9,m7,,,2,D,False,False
2,7,,,2,D,False,True
7,M7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D_Rep,False,False
9,m7,,,2,D,False,False
2,7,,,2,D_Rep,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,True
0,M7,,,4,T,False,False
0,m7,,,2,D,False,False
5,7,,,2,D,False,False
10,M7,,,4,T,False,False
10,m7,,,2,D,False,False
3,7,,,2,D,True,False
10,m7,,,2,D,False,False
3,7,,,2,D,False,True
8,M7,,,2,T,False,False
7,7,,,2,D_Rep,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,4,T,False,False
10,7,9,,4,D_Bd,False,False
0,M7,,,4,T,False,False
3,o7,,,4,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,True
0,,6,,8,T,False,False
0,m7,,,15,T,False,False
0,m7,,,1,D,False,False
5,m7,,,7,T,False,False
5,m7,,,1,S,False,False
0,m7,,,8,T,False,False
8,"b5,7",,,4,D_Tt,False,False
7,7,,,4,D,False,False
0,m7,,,8,T,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,True
4,%7,,,2,D,False,False
9,7,,,2,D_Rep,False,False
1,o7,,,2,Dim_bII,False,False
2,%7,,,2,D,True,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,True
7,7,,,2,D,False,True
0,M7,,,2,T,False,False
9,7,b9,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,True
4,%7,,,2,D,False,False
9,7,,,2,D_Rep,False,False
1,o7,,,2,Dim_bII,False,False
2,%7,,,2,D,True,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,True
7,7,,,2,D,False,True
0,M7,,,4,T,False,False
7,m7,,,2,D,False,False
0,7,#9,,2,D,False,False
5,M7,,,2,T,False,False
2,7,b9,,2,D,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,4,T,False,False
6,m7,,,2,D,False,False
11,7,#9,,2,D,False,False
4,M7,,,4,T,False,False
9,m7,,,2,D,False,False
2,7,,,2,D_Rep,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,True
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,True,True
4,%7,,,2,D,False,False
9,7,,,2,D_Rep,False,False
1,o7,,,2,Dim_bII,False,False
2,%7,,,2,D,True,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,True
7,7,,,2,D,False,True
0,M7,,,4,T,False,False
0,,6,,8,T,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,4,T,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,8,T,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,4,T,False,False
0,7,,,4,D,False,False
5,,6,,4,T,False,False
10,7,,,4,D_Bd,False,False
0,,6,,4,T,False,False
9,m7,,,4,D,False,False
2,m7,,,4,D_Rep,False,False
5,m,6,,4,D_Bd,True,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,2,D,False,True
7,7,,,2,D,False,False
0,,6,,8,T,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,8,T,False,False
7,M7,,,8,T,False,False
1,7,,5,4,D,False,False
6,m7,,,4,D,True,False
4,m7,,,2,D_Tt,False,False
9,7,,,2,D_Tt,False,False
2,,,6,2,D_Tt,False,False
1,7,,5,2,D,False,False
6,m7,,4,4,D,False,True
11,,,3,4,D,False,False
4,M7,,,4,T,False,False
5,%7,,,4,D,False,False
10,7,,,4,D,False,False
3,m7,,,4,D,False,False
8,m7,,,2,D,False,False
1,7,,,2,D,False,False
6,M7,,,4,T,False,False
11,m7,,,4,T,False,False
0,o7,,,4,Pass_VI,False,False
9,M7,,1,4,D,False,False
2,M7,,,4,T,False,False
3,%7,,,4,D,False,False
8,7,,,4,D,False,False
1,m7,,,2,D,False,False
0,7,,,2,D_Tt,False,False
11,m7,,,2,D,False,False
4,7,,,2,D,False,False
9,M7,,,4,T,False,False
2,M7,,,4,D,False,False
7,M7,,,4,D,False,False
0,M7,,,4,T,False,False
0,M7,,,2,T,False,False
0,7,,,1,D,False,False
5,M7,,,2,T,False,False
2,%7,,,1,Dim_bVII,False,False
0,M7,,,2,T,False,False
4,%7,,10,1,D,False,False
9,7,,,3,D,False,False
2,m7,,,3,D,False,False
7,7,,,3,D,False,False
0,,6,,3,T,False,False
2,m7,,,2,D,False,False
7,7,,,1,D,False,False
0,M7,,,2,T,False,False
0,7,,,1,D,False,False
5,M7,,,2,T,False,False
2,%7,,,1,Dim_bVII,False,False
0,M7,,,2,T,False,False
4,%7,,10,1,D,False,False
9,7,,,3,D,False,False
2,m7,,,3,D,False,False
7,7,,,3,D,False,False
0,,6,,3,T,False,False
6,%7,,,2,D,False,False
11,7,,,1,D,False,False
4,7,,,3,D,True,False
11,%7,,,2,D,False,False
4,7,,,1,D,False,True
9,m7,,,6,D,False,False
2,7,,,3,D,True,False
9,m7,,,2,D,False,False
2,7,,,1,D_Rep,False,False
2,m7,,,3,D,False,True
7,7,,,3,D,False,False
0,M7,,,2,T,False,False
0,7,,,1,D,False,False
5,M7,,,2,T,False,False
2,%7,,,1,Dim_bVII,False,False
0,M7,,,2,T,False,False
4,%7,,10,1,D,False,False
9,7,,,3,D,False,False
2,m7,,,3,D,False,False
7,7,,,3,D,False,False
0,,6,,6,T,False,False
0,7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,7,,,7,T,False,False
0,7,,,1,D,False,False
5,7,,,7,T,False,False
5,7,,,1,S,False,False
0,7,,,8,T,False,False
7,7,,,4,D,True,False
8,7,,,2,D_Tt,False,False
7,7,,,2,D,False,True
0,7,,,8,T,False,False
0,M7,,,8,T,False,False
2,7,#11,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,2,T,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,8,T,False,False
2,7,#11,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,4,T,False,False
0,7,,,4,D,False,False
5,M7,,,16,T,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,8,T,False,False
2,7,#11,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,8,T,False,False
